layer,head,mean_importance,std_importance,samples,baseline_mean
0,0,0.001126232723860691,0.002710477338566494,480,0.13009720897922913
0,1,0.025474555468341955,0.0021119283687410085,480,0.13009720897922913
0,2,-0.0006280495164295038,0.00028814659724062954,480,0.13009720897922913
0,3,0.002391357875118653,0.0013779756203793315,480,0.13009720897922913
0,4,0.0008118205315743883,0.0005431971159933269,480,0.13009720897922913
0,5,0.017191535669068496,0.002039818971576086,480,0.13009720897922913
0,6,0.0057982497848570345,0.0032077235903076933,480,0.13009720897922913
0,7,0.03335131995845586,0.020098236121506748,480,0.13009720897922913
0,8,0.006746083482479056,0.001440969191085447,480,0.13009720897922913
0,9,0.039632794664551815,0.0048408062833209375,480,0.13009720897922913
0,10,-0.028243276212985318,0.010135993260962787,480,0.13009720897922913
0,11,-0.013563774432986975,0.007608803577307746,480,0.13009720897922913
0,12,0.06773970929595331,0.0042792693240520895,480,0.13009720897922913
0,13,-0.0071127214701846245,0.009109130334217213,480,0.13009720897922913
0,14,0.030397927248850466,0.008984916034087718,480,0.13009720897922913
0,15,-0.05939050912857056,0.004718531793659999,480,0.13009720897922913
0,16,0.022384604004522166,0.001647545760451417,480,0.13009720897922913
0,17,-0.020620497486864526,0.013419397389347283,480,0.13009720897922913
0,18,-0.0005359286054347953,0.0005295524646625043,480,0.13009720897922913
0,19,0.0037049796509866914,0.0015189597138860087,480,0.13009720897922913
0,20,-0.006967813257748882,0.0013123267574837501,480,0.13009720897922913
0,21,-0.034457855951040985,0.012980414736555583,480,0.13009720897922913
0,22,-0.015069179461958508,0.0017593979649230052,480,0.13009720897922913
0,23,-0.01282519466864566,0.001859701822139688,480,0.13009720897922913
1,0,0.008153394904608528,0.0029101096198575114,480,-0.2215832228306681
1,1,0.011535395837078492,0.0006089867312967666,480,-0.2215832228306681
1,2,-0.0022968975516657036,0.0010965047336768709,480,-0.2215832228306681
1,3,0.0042696251844366396,0.0002667726820085482,480,-0.2215832228306681
1,4,0.0033252018503844736,0.0003464360813084132,480,-0.2215832228306681
1,5,-0.0037332907319068908,0.0016318826621919567,480,-0.2215832228306681
1,6,0.025626072892919183,0.01095713174042337,480,-0.2215832228306681
1,7,0.008597364369779825,0.0021298791084387704,480,-0.2215832228306681
1,8,0.010223105906819303,0.003884768588480567,480,-0.2215832228306681
1,9,0.08233542406621079,0.00971600441706656,480,-0.2215832228306681
1,10,0.009496193472296,0.0006536770293186001,480,-0.2215832228306681
1,11,0.010751956701278686,0.00167326908336282,480,-0.2215832228306681
1,12,-0.0026155831137051186,0.00023006865225174528,480,-0.2215832228306681
1,13,0.012425038653115431,0.0004437286910181309,480,-0.2215832228306681
1,14,0.00843144099538525,0.0009027746257944914,480,-0.2215832228306681
1,15,-0.0013930439172933498,0.0008849222409098773,480,-0.2215832228306681
1,16,-0.008539635812242825,0.00081045118633079,480,-0.2215832228306681
1,17,0.02091463259421289,0.0012738233181960692,480,-0.2215832228306681
1,18,-0.015209565917029978,0.0005278475507813252,480,-0.2215832228306681
1,19,0.004417708748951555,0.00017981453429968954,480,-0.2215832228306681
