layer,head,mean_importance,std_importance,samples,baseline_mean
0,0,-0.04087409703355086,0.0036990378657686548,475,-0.21969495120801424
0,1,-0.012308087223454526,0.002070575408983621,475,-0.21969495120801424
0,2,-0.006022216505125949,0.00029324285928867633,475,-0.21969495120801424
0,3,-0.0021310452881612278,0.0011816610271207153,475,-0.21969495120801424
0,4,0.00011817869387174907,0.0006032884639500782,475,-0.21969495120801424
0,5,-0.010091515528528314,0.0013249746053816023,475,-0.21969495120801424
0,6,-0.004064219139124218,0.002555112874832625,475,-0.21969495120801424
0,7,0.0005054415527142976,0.015216503806687988,475,-0.21969495120801424
0,8,0.004027239899886282,0.0022171606848165205,475,-0.21969495120801424
0,9,-0.018799240024466264,0.002318106371906544,475,-0.21969495120801424
0,10,6.949485916840403e-05,0.008339764580782179,475,-0.21969495120801424
0,11,-0.020595503010247884,0.0041399658520028465,475,-0.21969495120801424
0,12,0.10719736626273707,0.0045040878744300565,475,-0.21969495120801424
0,13,0.007158615055837129,0.008504574292385459,475,-0.21969495120801424
0,14,-0.03113957299997932,0.006150146171236013,475,-0.21969495120801424
0,15,-0.026736461331969812,0.003911097699955564,475,-0.21969495120801424
0,16,-0.03599309940087168,0.0015221084878220333,475,-0.21969495120801424
0,17,-0.0761240855329915,0.014262016052576178,475,-0.21969495120801424
0,18,-0.00041382344145523875,0.0005438414939349555,475,-0.21969495120801424
0,19,-0.005517333714585555,0.0014890301219007184,475,-0.21969495120801424
0,20,-0.0009168130159378052,0.0007710545000651516,475,-0.21969495120801424
0,21,-0.05652328375138734,0.012405808101662774,475,-0.21969495120801424
0,22,0.030426461257432636,0.0016869289391462953,475,-0.21969495120801424
0,23,0.02889148661964818,0.0017858888302988494,475,-0.21969495120801424
1,0,0.01800489394288314,0.0027861808618772224,475,0.3217848148157722
1,1,-0.00042300073724043996,0.0006972860264159335,475,0.3217848148157722
1,2,0.009653992684263932,0.001210052859519792,475,0.3217848148157722
1,3,0.0004903970266643324,0.0002541415890818983,475,0.3217848148157722
1,4,0.0016609285693419606,0.00040721091139554104,475,0.3217848148157722
1,5,-0.004509673965604682,0.0021673007465864177,475,0.3217848148157722
1,6,0.003912492237592998,0.008899787065059554,475,0.3217848148157722
1,7,-0.004491078728123715,0.0015583842630061534,475,0.3217848148157722
1,8,0.0022138828823440953,0.00302917689114626,475,0.3217848148157722
1,9,0.2259451572773488,0.01571945675967997,475,0.3217848148157722
1,10,-0.0035753591593943143,0.000725808445710187,475,0.3217848148157722
1,11,-0.004987946717362655,0.0015816288131968693,475,0.3217848148157722
1,12,0.0021185540839245443,0.00026040083583308784,475,0.3217848148157722
1,13,0.004878521608678918,0.0005547852894218536,475,0.3217848148157722
1,14,-0.005331751092484123,0.0010443048805012442,475,0.3217848148157722
1,15,0.017817589499448474,0.0008181545382571195,475,0.3217848148157722
1,16,-0.002276862796984221,0.0005968821507813482,475,0.3217848148157722
1,17,-0.0015667483053709332,0.0009914558285207434,475,0.3217848148157722
1,18,-0.02008803389574352,0.0005263795662726197,475,0.3217848148157722
1,19,-0.004667691996223048,0.0002018644617635786,475,0.3217848148157722
1,20,-0.006951610445976257,0.0007438667804428656,475,0.3217848148157722
1,21,0.025378065579815916,0.05901966009683386,475,0.3217848148157722
1,22,0.0018089166126753155,0.003746570815852731,475,0.3217848148157722
1,23,-0.004679982050469047,0.018140874205364553,475,0.3217848148157722
2,0,-0.0013115327707246731,0.0011848398802493708,475,-0.07135966708393474
2,1,-0.005164961936442476,0.0010636859010131007,475,-0.07135966708393474
2,2,0.004692012181407527,0.0015120640429518476,475,-0.07135966708393474
2,3,0.0668054079852606,0.015229656885288314,475,-0.07135966708393474
2,4,-0.024748799291096236,0.006717184816878248,475,-0.07135966708393474
2,5,0.043027653415736396,0.003046077068713668,475,-0.07135966708393474
2,6,0.005443973994176639,0.0010248044410342356,475,-0.07135966708393474
2,7,0.0020875427793515355,0.0009956466820863802,475,-0.07135966708393474
2,8,0.010905331255573976,0.0016774363891741996,475,-0.07135966708393474
2,9,-0.0034868883106269335,0.0016840548771025869,475,-0.07135966708393474
2,10,0.01160648804746176,0.002663587733609278,475,-0.07135966708393474
2,11,-0.12542254597732896,0.008405681155767309,475,-0.07135966708393474
2,12,0.0038849979442985433,0.0010519448385328265,475,-0.07135966708393474
2,13,-0.0060312049894740705,0.0017373002244202636,475,-0.07135966708393474
2,14,0.04384395493096427,0.020851407395251795,475,-0.07135966708393474
2,15,0.006800321964056868,0.0009140931851195617,475,-0.07135966708393474
2,16,0.02441887165958944,0.003246287229857341,475,-0.07135966708393474
2,17,-0.11113787312648798,0.008113987921794526,475,-0.07135966708393474
2,18,0.003801898281825216,0.0028865875303589936,475,-0.07135966708393474
2,19,-0.007094473181978652,0.0014090461299162255,475,-0.07135966708393474
2,20,0.0011053070484807618,0.0017300496054174044,475,-0.07135966708393474
