layer,head,mean_importance,std_importance,samples,baseline_mean
4,20,0.10054091373656658,0.009583140816276916,470,-1.2217815562765648
4,21,0.0077209640690620905,0.00155220069797697,470,-1.2217815562765648
4,22,-0.025363169388568148,0.0077950524121829495,470,-1.2217815562765648
4,23,-1.6307413463421325,0.20157367018106845,470,-1.2217815562765648
5,0,-0.10076777164606338,0.0100785756159167,470,-0.44917681415347344
5,1,0.009781153246443323,0.0029525735759896297,470,-0.44917681415347344
5,2,-0.015637854375737777,0.0035332735777321776,470,-0.44917681415347344
5,3,-0.06274430087589203,0.010279153178715509,470,-0.44917681415347344
5,4,-0.008605022665033948,0.004003065527104653,470,-0.44917681415347344
5,5,0.0037598611192500337,0.007887942964956275,470,-0.44917681415347344
5,6,0.0029566466332750117,0.0005669746148114866,470,-0.44917681415347344
5,7,-0.001984108921061171,0.0007474418585133459,470,-0.44917681415347344
5,8,0.010623459803297165,0.0008721259085047887,470,-0.44917681415347344
5,9,-0.0008725450235478421,0.003730487600055211,470,-0.44917681415347344
5,10,0.017101354373896375,0.005121210491612919,470,-0.44917681415347344
5,11,0.0036687093370772425,0.003125547917058033,470,-0.44917681415347344
5,12,0.07565359614313917,0.019230886448946233,470,-0.44917681415347344
5,13,0.20557357668876647,0.01697823865410138,470,-0.44917681415347344
5,14,-0.08977143656700215,0.023500287311169207,470,-0.44917681415347344
5,15,-0.1557175471903162,0.019759309877338642,470,-0.44917681415347344
5,16,-0.004430620800307456,0.0020971882759501887,470,-0.44917681415347344
5,17,-0.000480505792384452,0.0012423121708455883,470,-0.44917681415347344
5,18,0.0364738736539445,0.02591520558098085,470,-0.44917681415347344
5,19,0.009813361646647149,0.006331687124662143,470,-0.44917681415347344
5,20,0.08614923822435927,0.043787072687905215,470,-0.44917681415347344
5,21,0.0005368918973080656,0.007633259382528691,470,-0.44917681415347344
5,22,0.0004975960134191716,0.0015768110941831665,470,-0.44917681415347344
5,23,0.01587243102332379,0.02417509106228096,470,-0.44917681415347344
6,0,-0.01219489574432373,0.006078535060747103,470,1.2861101189826398
6,1,-0.00011693480166983097,0.001989516807750226,470,1.2861101189826398
6,2,-0.0131091500850434,0.0032485689186963823,470,1.2861101189826398
6,3,-0.053014334846050185,0.017901707823910238,470,1.2861101189826398
6,4,0.11262133134172318,0.010238303852943356,470,1.2861101189826398
6,5,0.029088763100035647,0.010191259064529045,470,1.2861101189826398
6,6,-0.001330575537174306,0.0010229387256631697,470,1.2861101189826398
6,7,-0.010853739368154647,0.0008818987259704506,470,1.2861101189826398
6,8,0.010449191610863868,0.0006290953616498688,470,1.2861101189826398
6,9,0.020900704632414148,0.0035112093980936426,470,1.2861101189826398
6,10,-0.053123222006128186,0.008424706692595521,470,1.2861101189826398
6,11,0.06537655921692544,0.009592658300937697,470,1.2861101189826398
6,12,-0.008590834318323338,0.0018439132876141306,470,1.2861101189826398
6,13,-0.028466194233995802,0.0036086255082120222,470,1.2861101189826398
6,14,-0.021214585228169217,0.00784322685390045,470,1.2861101189826398
6,15,0.05834111304993325,0.026277584673434152,470,1.2861101189826398
6,16,-0.054802757121146996,0.009884294656053508,470,1.2861101189826398
6,17,0.054679115528756,0.015611511361373497,470,1.2861101189826398
6,18,-0.001208874266198341,0.002870375692442086,470,1.2861101189826398
6,19,-0.0013589496308184686,0.001381183377366203,470,1.2861101189826398
6,20,-0.016064614564814467,0.000925371631301324,470,1.2861101189826398
6,21,-0.008520896764511758,0.001244573904469499,470,1.2861101189826398
6,22,0.03865092320645109,0.012892778980220114,470,1.2861101189826398
6,23,-0.015079878746195043,0.0011789098831085922,470,1.2861101189826398
7,0,0.04520837492606741,0.008398223331264094,470,0.32341990220419903
7,1,0.007923583599164131,0.003505780908232628,470,0.32341990220419903
7,2,-0.03953191301924117,0.006611467555480662,470,0.32341990220419903
7,3,0.04910139623791614,0.005299541002562537,470,0.32341990220419903
7,4,-0.016882654628221024,0.005734156163450967,470,0.32341990220419903
7,5,0.017168495296797853,0.004852213324024527,470,0.32341990220419903
7,6,-0.022765736131274954,0.010191179985924014,470,0.32341990220419903
7,7,-0.054121106022849995,0.00874137027851646,470,0.32341990220419903
7,8,0.22144949570932287,0.0366753733431697,470,0.32341990220419903
7,9,0.022405577688775165,0.0045445812448676485,470,0.32341990220419903
7,10,0.01135682333657082,0.015515188483560925,470,0.32341990220419903
7,11,-0.06558149441125545,0.020016044915232886,470,0.32341990220419903
7,12,-0.25745384055883325,0.02878518861317089,470,0.32341990220419903
7,13,-0.03671321841947576,0.007114967574512406,470,0.32341990220419903
7,14,0.03262477481460318,0.010579799489164352,470,0.32341990220419903
7,15,-0.010574294848644987,0.00818007887924766,470,0.32341990220419903
7,16,0.020745423047783526,0.013703551636088914,470,0.32341990220419903
7,17,-0.0706225538190375,0.016415068933286793,470,0.32341990220419903
7,18,0.032122676161692496,0.026690871507209325,470,0.32341990220419903
7,19,0.005718752686330613,0.00508589693213785,470,0.32341990220419903
7,20,-0.004344368171184621,0.0022052697893207725,470,0.32341990220419903
7,21,-0.014526589072131096,0.017900114973154493,470,0.32341990220419903
7,22,-0.009644836583670149,0.009747079518897235,470,0.32341990220419903
7,23,-0.0082234115201108,0.008432301703486586,470,0.32341990220419903
8,0,-0.020481170824867615,0.0031101006102534747,470,-0.027483856614599837
8,1,-0.004503961715926515,0.007521707140910373,470,-0.027483856614599837
8,2,-0.0009300123028298642,0.0010960374730363109,470,-0.027483856614599837
8,3,-0.009082991471315952,0.004772413247483443,470,-0.027483856614599837
8,4,0.02191103403555586,0.02381453204743297,470,-0.027483856614599837
8,5,0.01506729709341171,0.010202789604526395,470,-0.027483856614599837
8,6,0.022517193600218345,0.0016731276408636405,470,-0.027483856614599837
8,7,-0.012440501311992078,0.006537411306834788,470,-0.027483856614599837
8,8,-0.03495009882335967,0.0045064918602256915,470,-0.027483856614599837
8,9,-0.06631999900366398,0.0198261950469543,470,-0.027483856614599837
8,10,-0.26802781007074294,0.03299988689751866,470,-0.027483856614599837
8,11,0.5480464537410026,0.029573782608943302,470,-0.027483856614599837
8,12,-0.08498157616308395,0.018957358872344166,470,-0.027483856614599837
8,13,-0.005834118704846565,0.01728418719254875,470,-0.027483856614599837
8,14,0.09635576147665369,0.024029371165133283,470,-0.027483856614599837
8,15,0.0012633394846256743,0.0021205298839777806,470,-0.027483856614599837
8,16,0.0107857642180108,0.005129563002154107,470,-0.027483856614599837
8,17,0.006644284043540346,0.007169676061554358,470,-0.027483856614599837
8,18,-0.042507945381580516,0.030510847556836616,470,-0.027483856614599837
8,19,-0.09562634061625663,0.07087956593240433,470,-0.027483856614599837
8,20,-0.08239199793402185,0.015904736408144306,470,-0.027483856614599837
8,21,0.0030521025365971505,0.0066974328926716325,470,-0.027483856614599837
8,22,-0.05932337384908757,0.011179998924783335,470,-0.027483856614599837
8,23,0.011986145678352803,0.02705141746098268,470,-0.027483856614599837
9,0,-0.03119431898948994,0.012201273506919618,470,0.7889474379889508
9,1,-0.027826367730789996,0.02423011392773848,470,0.7889474379889508
9,2,0.06470580817537105,0.013122221020466006,470,0.7889474379889508
9,3,0.003124381253059874,0.009264147907042096,470,0.7889474379889508
9,4,0.013713110761439547,0.0037975874402858883,470,0.7889474379889508
9,5,0.04696431109245787,0.003824827461614487,470,0.7889474379889508
9,6,-0.00271033340312065,0.0050945955685574714,470,0.7889474379889508
9,7,0.001957749305887425,0.0032896483364681546,470,0.7889474379889508
9,8,0.007045664368791783,0.004157467610571685,470,0.7889474379889508
9,9,0.1840815250543838,0.017259799712255636,470,0.7889474379889508
9,10,-0.4321311129534498,0.032102149410988615,470,0.7889474379889508
9,11,-0.019047380508260523,0.011263592155083347,470,0.7889474379889508
9,12,0.13910802938836686,0.014689395994114281,470,0.7889474379889508
9,13,-0.07352345148299602,0.01521853285954875,470,0.7889474379889508
9,14,0.010794289441818887,0.010533380936137787,470,0.7889474379889508
9,15,0.029809935042198667,0.04376545070852278,470,0.7889474379889508
9,16,0.029793516372112517,0.026372952790778025,470,0.7889474379889508
9,17,-0.03298110207344623,0.026773038548654066,470,0.7889474379889508
9,18,0.00927097074528958,0.009843143274784113,470,0.7889474379889508
9,19,0.011059709305458881,0.002234674915507101,470,0.7889474379889508
9,20,0.005505649206486154,0.007124631532236195,470,0.7889474379889508
9,21,-0.09228483856992518,0.057654636123764494,470,0.7889474379889508
9,22,0.23903926236832396,0.04248180627941796,470,0.7889474379889508
9,23,0.2240595670139536,0.0433797474511561,470,0.7889474379889508
10,0,-0.057415951946948436,0.011085259201300076,470,0.7978973079234996
10,1,0.05681988000869751,0.009260578053976587,470,0.7978973079234996
10,2,0.009657595766351577,0.01385434380711172,470,0.7978973079234996
10,3,-0.030800619277548284,0.007463471776875805,470,0.7978973079234996
10,4,-0.004693429964653989,0.0025145625993773083,470,0.7978973079234996
10,5,0.04411567322751309,0.007922161164634327,470,0.7978973079234996
10,6,-0.027342987821457235,0.0209638846094943,470,0.7978973079234996
10,7,-0.0093244306584622,0.016110176283841357,470,0.7978973079234996
10,8,-0.001128691815315409,0.015035138377287365,470,0.7978973079234996
10,9,0.025366888781811328,0.005159608395171639,470,0.7978973079234996
10,10,0.025334481926674538,0.018975289682212848,470,0.7978973079234996
10,11,-0.032071804810077584,0.009175583464947706,470,0.7978973079234996
10,12,-0.024069270111144857,0.006916023750302212,470,0.7978973079234996
10,13,-0.012820501910879257,0.009739411180505206,470,0.7978973079234996
10,14,0.021927345559952106,0.006807208022021846,470,0.7978973079234996
10,15,-0.018886764315848657,0.01084604868601515,470,0.7978973079234996
10,16,-0.06924071527541951,0.011466875483153829,470,0.7978973079234996
10,17,0.03660745069067529,0.016710903028506523,470,0.7978973079234996
10,18,0.01262937365694249,0.023170769489470326,470,0.7978973079234996
10,19,0.0390512836740372,0.02186777998221304,470,0.7978973079234996
10,20,0.05881528328073786,0.02325079355384768,470,0.7978973079234996
10,21,-0.02189493997299925,0.004429750997951016,470,0.7978973079234996
10,22,-1.0439056031247402e-06,0.0019197623625600518,470,0.7978973079234996
10,23,-0.014713829628964687,0.0026959006527861847,470,0.7978973079234996
11,0,0.0660100427079708,0.011137599825590594,470,1.311979902805166
11,1,-0.006046933823443474,0.009257200500406926,470,1.311979902805166
11,2,-0.007996625215449232,0.008319095257703966,470,1.311979902805166
11,3,0.1569427340588671,0.042978186902860455,470,1.311979902805166
11,4,0.03536571670085826,0.014935925573820622,470,1.311979902805166
11,5,-0.030566216529683863,0.07489817651695599,470,1.311979902805166
11,6,-0.0024894502568752206,0.015530257104849841,470,1.311979902805166
11,7,-0.09348121856121307,0.01753204411318971,470,1.311979902805166
11,8,-0.0003722194661485388,0.021920349045723014,470,1.311979902805166
11,9,0.04563082114179084,0.021021356141293652,470,1.311979902805166
11,10,-0.08919380725698269,0.029926312647963978,470,1.311979902805166
11,11,0.03812378239124379,0.028668213893866753,470,1.311979902805166
11,12,-0.020153258075105384,0.01101959626460993,470,1.311979902805166
11,13,-0.005905658006668091,0.0038390119643184942,470,1.311979902805166
11,14,-0.009683424234390258,0.00727880530106716,470,1.311979902805166
11,15,0.107921605541351,0.016688261388976743,470,1.311979902805166
11,16,-0.10946039633548006,0.01962284297159465,470,1.311979902805166
11,17,-0.02973093403146622,0.05701542588245236,470,1.311979902805166
11,18,-0.03984466359970418,0.011705694372896237,470,1.311979902805166
11,19,0.18559350650361245,0.018033256343699507,470,1.311979902805166
11,20,-0.001067556472534829,0.01980122288253251,470,1.311979902805166
11,21,-0.0010336240555377718,0.010535664948043574,470,1.311979902805166
11,22,-0.12237938807365742,0.011568254056325519,470,1.311979902805166
11,23,0.0047884901787372345,0.021837408818734725,470,1.311979902805166
12,0,0.009151020963141259,0.02925878509606803,470,2.5715192967272817
12,1,0.06444659689639477,0.033142100985428975,470,2.5715192967272817
12,2,0.10112710658540117,0.027417104287735958,470,2.5715192967272817
12,3,0.18758655355331746,0.021258180899516248,470,2.5715192967272817
12,4,0.0063016691106431025,0.007372962760440598,470,2.5715192967272817
12,5,-0.00572352612272222,0.03262563220216133,470,2.5715192967272817
12,6,-0.00024529137509934445,0.020062213653236162,470,2.5715192967272817
12,7,-0.007023854965859271,0.017736453616653103,470,2.5715192967272817
12,8,0.07863268294232957,0.012184128930283217,470,2.5715192967272817
12,9,0.038725750497046935,0.047810251343299595,470,2.5715192967272817
12,10,-0.11346121924988767,0.07090229452225746,470,2.5715192967272817
12,11,0.026642596975285957,0.023864893938640688,470,2.5715192967272817
12,12,0.0474630317789443,0.041616269822560226,470,2.5715192967272817
12,13,-0.031400281317690584,0.019948309767244873,470,2.5715192967272817
12,14,-0.05935822446295556,0.02363336925600647,470,2.5715192967272817
12,15,-0.0033989967183863865,0.042042749315307715,470,2.5715192967272817
12,16,0.0636855201518282,0.03667493287132241,470,2.5715192967272817
12,17,0.3986914335413182,0.0308494649141714,470,2.5715192967272817
12,18,-0.006194345494534107,0.016068320959469567,470,2.5715192967272817
12,19,0.07608213247136866,0.011321683843542964,470,2.5715192967272817
12,20,-0.04786067516245741,0.009926344871851947,470,2.5715192967272817
12,21,-0.02163621872029406,0.01833805396191925,470,2.5715192967272817
12,22,0.1643177960781341,0.06350227589786311,470,2.5715192967272817
12,23,0.5852547110395229,0.024502826306958655,470,2.5715192967272817
13,0,0.04553690920484827,0.03889244892846495,470,4.871839175325759
13,1,0.04657140539047566,0.09819680430427548,470,4.871839175325759
13,2,0.012521248675407248,0.006900060394414796,470,4.871839175325759
13,3,-7.757785472464054e-05,0.011149763781582318,470,4.871839175325759
13,4,-0.055913824730731074,0.015963383256628858,470,4.871839175325759
13,5,0.06086880907099298,0.013803373661105628,470,4.871839175325759
13,6,0.029390459365033088,0.004858982191501694,470,4.871839175325759
13,7,0.05219302786157486,0.00412203708206973,470,4.871839175325759
13,8,0.10831293349570416,0.014097633564505796,470,4.871839175325759
13,9,0.048156466889888686,0.0170500037670683,470,4.871839175325759
13,10,-0.03740812768327429,0.016517257076800212,470,4.871839175325759
13,11,0.2720659352363424,0.017816451772374092,470,4.871839175325759
13,12,0.03247437730748603,0.006590512826046159,470,4.871839175325759
13,13,0.0016168782051573407,0.0006962942150128277,470,4.871839175325759
13,14,-0.06280124542560983,0.010046473264215039,470,4.871839175325759
13,15,-0.005470222107907559,0.024989214139829265,470,4.871839175325759
13,16,-0.02177314352481923,0.011328170413986507,470,4.871839175325759
13,17,0.06146194934844971,0.016578875535925915,470,4.871839175325759
13,18,0.10562922498013111,0.038687325476981206,470,4.871839175325759
13,19,1.1488020967929922,0.11003017195127139,470,4.871839175325759
13,20,-0.051763003937741546,0.019845721547467225,470,4.871839175325759
13,21,0.025407073852863716,0.020107478216559643,470,4.871839175325759
13,22,0.03620899383057939,0.011588806404048859,470,4.871839175325759
13,23,-0.0074176666584420715,0.02431616575798216,470,4.871839175325759
14,0,-0.0024253520559757314,0.000999743451851849,470,5.81155736497108
14,1,-0.0030985203195125497,0.0009626350680158081,470,5.81155736497108
14,2,-0.007494547012004447,0.0005341799233235324,470,5.81155736497108
14,3,0.005701656544462163,0.06466783252270386,470,5.81155736497108
14,4,-0.04392092684482006,0.03288971498701868,470,5.81155736497108
14,5,0.21561042501571331,0.039926818837458224,470,5.81155736497108
14,6,0.1897881528164478,0.02962916078084192,470,5.81155736497108
14,7,0.08328304087862055,0.013632943944865441,470,5.81155736497108
14,8,-0.050149513812775305,0.027442353854606676,470,5.81155736497108
14,9,-0.0008850046928892744,0.005433451337371762,470,5.81155736497108
14,10,0.0037595089445722862,0.004821326861406771,470,5.81155736497108
14,11,0.027210966069647607,0.00497150165155809,470,5.81155736497108
14,12,-0.00577689231710231,0.0119808913068729,470,5.81155736497108
14,13,0.039536860648621906,0.009478510802461367,470,5.81155736497108
14,14,-0.02646199287252223,0.002521228904623362,470,5.81155736497108
14,15,0.025297901478219538,0.047074192674444605,470,5.81155736497108
14,16,0.016867288630059426,0.013692825436037611,470,5.81155736497108
14,17,-0.030970913298586582,0.015448201922904449,470,5.81155736497108
14,18,-0.031094599784688745,0.03102732148859522,470,5.81155736497108
14,19,0.0578421562275988,0.02498498780452118,470,5.81155736497108
14,20,0.20143015739765574,0.032784969749354284,470,5.81155736497108
14,21,-0.0007951787177552568,0.0011259661931446042,470,5.81155736497108
14,22,-0.007340423097001746,0.0009573943418055383,470,5.81155736497108
14,23,-0.017348972279974756,0.0014293122424354557,470,5.81155736497108
15,0,-0.007457571841300802,0.0019082331345490887,470,6.180933425781575
15,1,-0.005841616366771942,0.0018121414410537792,470,6.180933425781575
15,2,0.042392747960192094,0.025436170983647876,470,6.180933425781575
15,3,0.02201695442199707,0.0027985751787382852,470,6.180933425781575
15,4,0.05973152302681132,0.011033305354734629,470,6.180933425781575
15,5,-0.007680615972965322,0.02437101259954596,470,6.180933425781575
15,6,-0.007305308605762238,0.0014360531195039045,470,6.180933425781575
15,7,-0.012167840308331429,0.0015314379118952282,470,6.180933425781575
15,8,-0.011689835406364278,0.001024029401555156,470,6.180933425781575
15,9,0.06981123153199541,0.01951651463930988,470,6.180933425781575
15,10,0.011872378815995887,0.006292460671264417,470,6.180933425781575
15,11,0.083676955040465,0.021214507383327724,470,6.180933425781575
15,12,-0.005359145428272004,0.001487922157387262,470,6.180933425781575
15,13,9.681011768097573e-05,0.0010401289915996203,470,6.180933425781575
15,14,-0.007739508405644843,0.002834918069584974,470,6.180933425781575
15,15,0.1287452890517864,0.07579140295941184,470,6.180933425781575
15,16,-0.019772008124818195,0.030299217724139238,470,6.180933425781575
15,17,0.004184652896637612,0.003944870746971724,470,6.180933425781575
15,18,0.01201796328767817,0.015833630865385383,470,6.180933425781575
15,19,0.11468469335677776,0.008109455534773394,470,6.180933425781575
15,20,0.020374112433575568,0.007963679785410089,470,6.180933425781575
15,21,-0.012713823927209732,0.03234636567765112,470,6.180933425781575
15,22,0.0173702006644391,0.012487452095872296,470,6.180933425781575
15,23,0.001233331193315222,0.013486380692871239,470,6.180933425781575
16,0,-0.0019434198420098488,0.002258472431708785,470,6.7485838616147955
16,1,0.017225268546571124,0.0066776672725113746,470,6.7485838616147955
16,2,-0.006089837500389586,0.0016589816602462343,470,6.7485838616147955
16,3,0.002288673279133249,0.00042220472850984546,470,6.7485838616147955
16,4,-0.01246113472796501,0.002477368974330165,470,6.7485838616147955
16,5,0.01181865042828499,0.01045938572362037,470,6.7485838616147955
16,6,-0.013362687699338223,0.018243310477192937,470,6.7485838616147955
16,7,-0.018012860480775224,0.01176087153239719,470,6.7485838616147955
16,8,0.0017700327203628865,0.003178641630264931,470,6.7485838616147955
16,9,0.8239034175872803,0.0330867626146029,470,6.7485838616147955
16,10,-0.003177301934424867,0.0009893774382274424,470,6.7485838616147955
16,11,0.0006934835555705618,0.002564326591461683,470,6.7485838616147955
16,12,-0.007029310185858544,0.0008254820502460682,470,6.7485838616147955
16,13,0.0037245517081402717,0.0052214753146015746,470,6.7485838616147955
16,14,0.007760181832820811,0.0033612752599385615,470,6.7485838616147955
16,15,0.004596598604892163,0.003781164298515899,470,6.7485838616147955
16,16,0.056714423159335524,0.015533151865814608,470,6.7485838616147955
16,17,-0.02101684631185329,0.010186950236824118,470,6.7485838616147955
16,18,0.0014770335339485332,0.01221408400510484,470,6.7485838616147955
16,19,0.014247079605751849,0.009483878296469813,470,6.7485838616147955
16,20,0.0028467188490198013,0.005680554667329306,470,6.7485838616147955
16,21,-0.01038387785566614,0.01248911508325585,470,6.7485838616147955
16,22,-0.0034520626068115234,0.0007656964221730759,470,6.7485838616147955
16,23,-0.007507624524704953,0.0007849150158427426,470,6.7485838616147955
17,0,0.0038043884520835066,0.001897424380106952,470,6.660634472015056
17,1,0.00030488866440793303,0.0011516906194715554,470,6.660634472015056
17,2,0.006646346031351292,0.00678439503014673,470,6.660634472015056
17,3,-0.008480668575205701,0.0013704392136523918,470,6.660634472015056
