emotion,kind,layer,alpha,sigma,dose,s_base_final,s_final,ds_final,I_final,s_base_anchor,s_anchor,ds_anchor,I_anchor,n_samples
disgust,attention,0,0.3,0.024746809686933244,0.007424042906079973,-0.4825677875154897,-0.4822667820202677,0.0003010054952219954,0.04054468690846126,,,,,475
disgust,attention,1,0.3,0.03355450857253302,0.010066352571759906,-0.4825677875154897,-0.48247585930322345,9.19282122662235e-05,0.009132226554841565,,,,,475
disgust,attention,2,0.3,0.04446781249273391,0.013340343747820173,-0.4825677875154897,-0.4826290079794432,-6.122046395351521e-05,-0.004589121923002824,,,,,475
disgust,attention,3,0.3,0.05272324879964193,0.015816974639892577,-0.4825677875154897,-0.4824087634525801,0.00015902406290957405,0.01005401263706231,,,,,475
disgust,attention,4,0.3,0.07425630660284133,0.022276891980852396,-0.4825677875154897,-0.48232827541075257,0.00023951210473710516,0.010751594295244258,,,,,475
disgust,attention,5,0.3,0.09585160300845191,0.028755480902535574,-0.4825677875154897,-0.4824484995791787,0.00011928793631099666,0.004148354768098425,,,,,475
disgust,attention,6,0.3,0.10027883166358584,0.03008364949907575,-0.4825677875154897,-0.4820952684628336,0.00047251905265605076,0.015706839446808733,,,,,475
disgust,attention,7,0.3,0.12613108044578916,0.037839324133736744,-0.4825677875154897,-0.4800612470664476,0.002506540449042083,0.06624168127800423,,,,,475
disgust,attention,8,0.3,0.13033072153727213,0.039099216461181634,-0.4825677875154897,-0.48097179594792816,0.0015959915675615166,0.040819016645667165,,,,,475
disgust,attention,9,0.3,0.13836706252325148,0.041510118756975446,-0.4825677875154897,-0.4801197971795735,0.0024479903359161947,0.05897333973550315,,,,,475
disgust,attention,10,0.3,0.1499653316679455,0.04498959950038365,-0.4825677875154897,-0.4799823663109227,0.002585421204566951,0.057467086466171005,,,,,475
disgust,attention,11,0.3,0.15608846573602586,0.046826539720807754,-0.4825677875154897,-0.47813326314875954,0.0044345243667301415,0.09470109030412992,,,,,475
disgust,attention,12,0.3,0.1668252490815662,0.050047574724469863,-0.4825677875154897,-0.47418220281600953,0.008385584699480142,0.16755226892903086,,,,,475
