emotion,kind,layer,alpha,sigma,dose,s_base_final,s_final,ds_final,I_final,s_base_anchor,s_anchor,ds_anchor,I_anchor,n_samples
surprise,attention,0,0.1,0.024746809686933244,0.0024746809686933247,-1.6998201338075725,-1.6996809560685904,0.00013917773898208807,0.05624067940182866,,,,,467
surprise,attention,1,0.1,0.03355450857253302,0.003355450857253302,-1.6998201338075725,-1.6997721458783241,4.798792924831652e-05,0.014301484745211968,,,,,467
surprise,attention,2,0.1,0.04446781249273391,0.004446781249273391,-1.6998201338075725,-1.6998305103125357,-1.0376504963272026e-05,-0.0023334867135565884,,,,,467
surprise,attention,3,0.1,0.05272324879964193,0.005272324879964194,-1.6998201338075725,-1.699879076228152,-5.8942420579466415e-05,-0.011179588117465689,,,,,467
surprise,attention,4,0.1,0.07425630660284133,0.007425630660284133,-1.6998201338075725,-1.6999560526913187,-0.00013591888374619998,-0.01830401887251947,,,,,467
surprise,attention,5,0.1,0.09585160300845191,0.009585160300845191,-1.6998201338075725,-1.7002849679687548,-0.0004648341611823703,-0.04849518908321049,,,,,467
surprise,attention,6,0.1,0.10027883166358584,0.010027883166358584,-1.6998201338075725,-1.6993892097115773,0.000430924095995211,0.04297258841635388,,,,,467
surprise,attention,7,0.1,0.12613108044578916,0.012613108044578917,-1.6998201338075725,-1.6993677291931382,0.0004524046144342986,0.03586781408954481,,,,,467
surprise,attention,8,0.1,0.13033072153727213,0.013033072153727213,-1.6998201338075725,-1.7002447258353999,-0.00042459202782740846,-0.032578046282509314,,,,,467
surprise,attention,9,0.1,0.13836706252325148,0.01383670625232515,-1.6998201338075725,-1.7003718031295108,-0.0005516693219382862,-0.03986998870092964,,,,,467
surprise,attention,10,0.1,0.1499653316679455,0.014996533166794552,-1.6998201338075725,-1.6996239132748425,0.00019622053272994044,0.013084392942524448,,,,,467
surprise,attention,11,0.1,0.15608846573602586,0.015608846573602586,-1.6998201338075725,-1.6995605002506387,0.00025963355693381374,0.01663374392909349,,,,,467
