emotion,kind,layer,alpha,sigma,dose,s_base_final,s_final,ds_final,I_final,s_base_anchor,s_anchor,ds_anchor,I_anchor,n_samples
sadness,attention,0,0.7,0.024746809686933244,0.01732276678085327,0.05994866397895653,0.06164894270197151,0.0017002787230149738,0.09815283808440345,,,,,477
sadness,attention,1,0.7,0.03355450857253302,0.02348815600077311,0.05994866397895653,0.05860270088073843,-0.0013459630982181059,-0.05730390662314248,,,,,477
sadness,attention,2,0.7,0.04446781249273391,0.031127468744913737,0.05994866397895653,0.05953893765213605,-0.0004097263268204865,-0.013162854010974992,,,,,477
sadness,attention,3,0.7,0.05272324879964193,0.03690627415974935,0.05994866397895653,0.060350089265615435,0.00040142528665890187,0.010876884643552114,,,,,477
sadness,attention,4,0.7,0.07425630660284133,0.05197941462198893,0.05994866397895653,0.061718812528646215,0.0017701485496896818,0.034054799627174975,,,,,477
sadness,attention,5,0.7,0.09585160300845191,0.06709612210591634,0.05994866397895653,0.0598334561978746,-0.00011520778108193436,-0.0017170557323725817,,,,,477
sadness,attention,6,0.7,0.10027883166358584,0.07019518216451008,0.05994866397895653,0.05888011145641719,-0.0010685525225393455,-0.015222590633571915,,,,,477
sadness,attention,7,0.7,0.12613108044578916,0.08829175631205241,0.05994866397895653,0.06501646492966066,0.005067800950704131,0.05739834795892878,,,,,477
sadness,attention,8,0.7,0.13033072153727213,0.09123150507609049,0.05994866397895653,0.06524600985165162,0.005297345872695085,0.05806487428084082,,,,,477
sadness,attention,9,0.7,0.13836706252325148,0.09685694376627603,0.05994866397895653,0.07017656692168997,0.010227902942733437,0.10559803505068495,,,,,477
sadness,attention,10,0.7,0.1499653316679455,0.10497573216756186,0.05994866397895653,0.07664939748666072,0.016700733507704187,0.15909137438590606,,,,,477
sadness,attention,11,0.7,0.15608846573602586,0.1092619260152181,0.05994866397895653,0.08736432392142354,0.02741565994246701,0.2509168650262355,,,,,477
sadness,attention,12,0.7,0.1668252490815662,0.11677767435709634,0.05994866397895653,0.12160746081570159,0.06165879683674506,0.5280015822904438,,,,,477
sadness,attention,13,0.7,0.19299743289039248,0.13509820302327472,0.05994866397895653,0.19207255870291273,0.1321238947239562,0.9779841016922622,,,,,477
sadness,attention,14,0.7,0.21573316483270555,0.15101321538289386,0.05994866397895653,0.24584552127110385,0.1858968572921473,1.2309972794156194,,,,,477
sadness,attention,15,0.7,0.25008533114478704,0.17505973180135093,0.05994866397895653,0.34917154508316794,0.2892228811042114,1.6521382623412626,,,,,477
sadness,attention,16,0.7,0.2807611737932478,0.19653282165527344,0.05994866397895653,0.39698549942650385,0.3370368354475473,1.7149137360818216,,,,,477
sadness,attention,17,0.7,0.29693485441662015,0.20785439809163408,0.05994866397895653,0.4598246760963144,0.39987601211735785,1.9238275244051832,,,,,477
sadness,attention,18,0.7,0.3229855128696987,0.22608985900878906,0.05994866397895653,0.5223038396495443,0.46235517567058776,2.0450062541399263,,,,,477
sadness,attention,19,0.7,0.3499829428536551,0.24498805999755857,0.05994866397895653,0.5677263473689681,0.5077776833900116,2.0726629836371284,,,,,477
sadness,attention,20,0.7,0.3824343000139509,0.2677040100097656,0.05994866397895653,0.6596560989910701,0.5997074350121137,2.2401884640810454,,,,,477
sadness,attention,21,0.7,0.3979862758091518,0.27859039306640626,0.05994866397895653,0.6951359328608843,0.6351872688819278,2.280004209371718,,,,,477
sadness,attention,22,0.7,0.44934290931338355,0.31454003651936846,0.05994866397895653,0.7717529484061075,0.711804284427151,2.263000577935395,,,,,477
sadness,attention,23,0.7,0.5047627403622582,0.35333391825358074,0.05994866397895653,0.8514480155968817,0.7914993516179252,2.240088796258393,,,,,477
sadness,attention,24,0.7,0.556824457077753,0.38977711995442704,0.05994866397895653,0.8918487089734907,0.8319000449945342,2.13429676193359,,,,,477
sadness,attention,25,0.7,0.6123204912458148,0.4286243438720703,0.05994866397895653,0.9209272165468404,0.8609785525678839,2.0087019435015026,,,,,477
sadness,attention,26,0.7,0.7091385977608817,0.4963970184326172,0.05994866397895653,0.9393956540640546,0.8794469900850981,1.7716605004235688,,,,,477
sadness,attention,27,0.7,0.7923965454101562,0.5546775817871094,0.05994866397895653,0.9435604493947899,0.8836117854158334,1.5930187453564189,,,,,477
sadness,mlp,0,0.7,0.028173367182413738,0.019721357027689616,0.05994866397895653,0.06173500000055981,0.0017863360216032742,0.09057875779517521,,,,,477
sadness,mlp,1,0.7,0.03440512929643903,0.024083590507507323,0.05994866397895653,0.058688573492398054,-0.0012600904865584794,-0.05232153761149878,,,,,477
sadness,mlp,2,0.7,0.047152962003435404,0.03300707340240478,0.05994866397895653,0.059472090105840494,-0.00047657387311603877,-0.014438537682693106,,,,,477
sadness,mlp,3,0.7,0.05883604004269555,0.04118522802988688,0.05994866397895653,0.06055880448853195,0.0006101405095754187,0.014814547321011748,,,,,477
sadness,mlp,4,0.7,0.07728308723086402,0.05409816106160481,0.05994866397895653,0.06201345209555556,0.002064788116599027,0.03816743630615705,,,,,477
sadness,mlp,5,0.7,0.09360138575236003,0.06552097002665201,0.05994866397895653,0.06000395472194664,5.5290742990106445e-05,0.0008438633153266166,,,,,477
sadness,mlp,6,0.7,0.09779841559273857,0.068458890914917,0.05994866397895653,0.05749292224958008,-0.0024557417293764525,-0.035871772045336384,,,,,477
sadness,mlp,7,0.7,0.11729521978469122,0.08210665384928385,0.05994866397895653,0.06546670492090269,0.005518040941946155,0.06720577058316309,,,,,477
sadness,mlp,8,0.7,0.11951537359328497,0.08366076151529947,0.05994866397895653,0.06521801916058459,0.005269355181628056,0.06298478625089281,,,,,477
sadness,mlp,9,0.7,0.1384358179001581,0.09690507253011067,0.05994866397895653,0.07421045833163792,0.014261794352681385,0.1471728360581941,,,,,477
sadness,mlp,10,0.7,0.14277108510335287,0.099939759572347,0.05994866397895653,0.08301652614925392,0.02306786217029739,0.23081766725282565,,,,,477
sadness,mlp,11,0.7,0.1538222176688058,0.10767555236816405,0.05994866397895653,0.08719709509323728,0.027248431114280748,0.2530605185206105,,,,,477
sadness,mlp,12,0.7,0.16940902528308688,0.1185863176981608,0.05994866397895653,0.14565708620993095,0.08570842223097441,0.7227513586274692,,,,,477
sadness,mlp,13,0.7,0.19886348361060732,0.13920443852742512,0.05994866397895653,0.2056963841120402,0.14574772013308365,1.047004834579103,,,,,477
sadness,mlp,14,0.7,0.2291873296101888,0.16043113072713217,0.05994866397895653,0.2943066402926135,0.23435797631365696,1.4608011253892026,,,,,477
sadness,mlp,15,0.7,0.2604990913754418,0.18234936396280926,0.05994866397895653,0.36883619621364827,0.30888753223469173,1.69393260015807,,,,,477
sadness,mlp,16,0.7,0.29472378322056364,0.20630664825439454,0.05994866397895653,0.4559108293156454,0.3959621653366889,1.9192894106273886,,,,,477
sadness,mlp,17,0.7,0.3170248667399089,0.2219174067179362,0.05994866397895653,0.5149353235897528,0.45498665961079626,2.0502522372618484,,,,,477
sadness,mlp,18,0.7,0.3383351280575707,0.2368345896402995,0.05994866397895653,0.5528647721563495,0.492916108177393,2.0812673897255713,,,,,477
sadness,mlp,19,0.7,0.37498555864606586,0.26248989105224607,0.05994866397895653,0.6520922861259189,0.5921436221469624,2.2558721014863843,,,,,477
sadness,mlp,20,0.7,0.39758555094401044,0.2783098856608073,0.05994866397895653,0.6912677737901796,0.6313191098112231,2.268403467998435,,,,,477
sadness,mlp,21,0.7,0.43079367138090585,0.3015555699666341,0.05994866397895653,0.7460936297285732,0.6861449657496167,2.2753516568290744,,,,,477
sadness,mlp,22,0.7,0.4785931905110677,0.33501523335774736,0.05994866397895653,0.8138357224079548,0.7538870584289983,2.2503068020908676,,,,,477
sadness,mlp,23,0.7,0.5382461547851562,0.37677230834960934,0.05994866397895653,0.8669576739240242,0.8070090099450677,2.141901068791497,,,,,477
sadness,mlp,24,0.7,0.5975563412620908,0.41828943888346354,0.05994866397895653,0.900480661752089,0.8405319977731325,2.0094506808891888,,,,,477
sadness,mlp,25,0.7,0.6637131827218192,0.4645992279052734,0.05994866397895653,0.898942897904594,0.8389942339256375,1.8058450886980362,,,,,477
sadness,mlp,26,0.7,0.7567894345238095,0.5297526041666666,0.05994866397895653,0.926333166205908,0.8663845022269515,1.6354511434442642,,,,,477
sadness,mlp,27,0.7,1.6176143827892484,1.1323300679524737,0.05994866397895653,1.6019370925751373,1.5419884285961807,1.3617835225240182,,,,,477
