emotion,kind,layer,alpha,sigma,dose,s_base_final,s_final,ds_final,I_final,s_base_anchor,s_anchor,ds_anchor,I_anchor,n_samples
fear,attention,0,0.1,0.024746809686933244,0.0024746809686933247,-8.210535826534032,-8.210538494090239,-2.667556206148447e-06,-0.0010779394353838522,,,,,480
fear,attention,1,0.1,0.03355450857253302,0.003355450857253302,-8.210535826534032,-8.21059794301788,-6.211648384812918e-05,-0.018512112526951553,,,,,480
fear,attention,2,0.1,0.04446781249273391,0.004446781249273391,-8.210535826534032,-8.210294830054044,0.00024099647998809814,0.054195712916500494,,,,,480
fear,attention,3,0.1,0.05272324879964193,0.005272324879964194,-8.210535826534032,-8.21031947930654,0.00021634722749297453,0.041034502315123615,,,,,480
fear,attention,4,0.1,0.07425630660284133,0.007425630660284133,-8.210535826534032,-8.210056549559036,0.00047927697499616784,0.06454360537476946,,,,,480
fear,attention,5,0.1,0.09585160300845191,0.009585160300845191,-8.210535826534032,-8.210817297796408,-0.0002814712623759874,-0.02936531612842908,,,,,480
fear,attention,6,0.1,0.10027883166358584,0.010027883166358584,-8.210535826534032,-8.209356248378754,0.0011795781552788043,0.11762982632626177,,,,,480
fear,attention,7,0.1,0.12613108044578916,0.012613108044578917,-8.210535826534032,-8.20876133441925,0.001774492114781978,0.14068634855979456,,,,,480
fear,attention,8,0.1,0.13033072153727213,0.013033072153727213,-8.210535826534032,-8.2087501719594,0.0017856545746326447,0.13700949043867458,,,,,480
fear,attention,9,0.1,0.13836706252325148,0.01383670625232515,-8.210535826534032,-8.20621670410037,0.004319122433662059,0.3121496080713764,,,,,480
fear,attention,10,0.1,0.1499653316679455,0.014996533166794552,-8.210535826534032,-8.204519597192606,0.006016229341426538,0.4011746764744083,,,,,480
fear,attention,11,0.1,0.15608846573602586,0.015608846573602586,-8.210535826534032,-8.204561857382457,0.005973969151575886,0.38272969904637033,,,,,480
fear,attention,12,0.1,0.1668252490815662,0.01668252490815662,-8.210535826534032,-8.201309971263012,0.009225855271020933,0.5530251159109685,,,,,480
fear,attention,13,0.1,0.19299743289039248,0.01929974328903925,-8.210535826534032,-8.197717241942883,0.012818584591149929,0.6641842017883153,,,,,480
fear,attention,14,0.1,0.21573316483270555,0.021573316483270558,-8.210535826534032,-8.190591143568357,0.019944682965675753,0.9245070400344908,,,,,480
fear,attention,15,0.1,0.25008533114478704,0.025008533114478704,-8.210535826534032,-8.178370036929845,0.03216578960418737,1.2861925750281198,,,,,480
fear,attention,16,0.1,0.2807611737932478,0.028076117379324778,-8.210535826534032,-8.17186223268509,0.038673593848942645,1.3774551988951946,,,,,480
fear,attention,17,0.1,0.29693485441662015,0.029693485441662018,-8.210535826534032,-8.163553519546985,0.046982306987047195,1.5822429158527735,,,,,480
fear,attention,18,0.1,0.3229855128696987,0.032298551286969866,-8.210535826534032,-8.153846595684687,0.05668923084934541,1.755163268645285,,,,,480
fear,attention,19,0.1,0.3499829428536551,0.034998294285365515,-8.210535826534032,-8.141097548852365,0.06943827768166777,1.9840474828712804,,,,,480
fear,attention,20,0.1,0.3824343000139509,0.038243430001395094,-8.210535826534032,-8.130922748645146,0.07961307788888661,2.0817452275065906,,,,,480
fear,attention,21,0.1,0.3979862758091518,0.03979862758091518,-8.210535826534032,-8.121627251058817,0.08890857547521591,2.233960839339361,,,,,480
fear,attention,22,0.1,0.44934290931338355,0.044934290931338355,-8.210535826534032,-8.106077371289333,0.10445845524469988,2.3246935264721804,,,,,480
fear,attention,23,0.1,0.5047627403622582,0.05047627403622582,-8.210535826534032,-8.09471572463711,0.11582010189692227,2.2945453900539583,,,,,480
fear,attention,24,0.1,0.556824457077753,0.0556824457077753,-8.210535826534032,-8.084721722453832,0.12581410408020055,2.2594931397316893,,,,,480
fear,attention,25,0.1,0.6123204912458148,0.06123204912458148,-8.210535826534032,-8.08140737488866,0.12912845164537323,2.1088376673896887,,,,,480
fear,attention,26,0.1,0.7091385977608817,0.07091385977608818,-8.210535826534032,-8.07510597333312,0.13542985320091283,1.9097797472671083,,,,,480
fear,attention,27,0.1,0.7923965454101562,0.07923965454101563,-8.210535826534032,-8.075794104735056,0.13474172179897614,1.7004329786575711,,,,,480
fear,mlp,0,0.1,0.028173367182413738,0.002817336718241374,-8.210535826534032,-8.210546664893627,-1.0838359594700364e-05,-0.0038470231564886707,,,,,480
fear,mlp,1,0.1,0.03440512929643903,0.0034405129296439033,-8.210535826534032,-8.210586704313755,-5.0877779722569016e-05,-0.014787847266667566,,,,,480
fear,mlp,2,0.1,0.047152962003435404,0.004715296200343541,-8.210535826534032,-8.210303068657716,0.00023275787631682476,0.0493623022663702,,,,,480
fear,mlp,3,0.1,0.05883604004269555,0.005883604004269555,-8.210535826534032,-8.210375572741032,0.0001602537930001091,0.02723735195023624,,,,,480
fear,mlp,4,0.1,0.07728308723086402,0.007728308723086403,-8.210535826534032,-8.210188612590233,0.00034721394379921833,0.0449275457593979,,,,,480
fear,mlp,5,0.1,0.09360138575236003,0.009360138575236003,-8.210535826534032,-8.210299367209275,0.00023645932475702125,0.025262374360847457,,,,,480
fear,mlp,6,0.1,0.09779841559273857,0.009779841559273857,-8.210535826534032,-8.20943003843228,0.0011057881017517701,0.11306809983063505,,,,,480
fear,mlp,7,0.1,0.11729521978469122,0.011729521978469123,-8.210535826534032,-8.208711544921,0.0018242816130324968,0.15552906728690002,,,,,480
fear,mlp,8,0.1,0.11951537359328497,0.011951537359328497,-8.210535826534032,-8.208514597763617,0.0020212287704151066,0.16911872587148657,,,,,480
fear,mlp,9,0.1,0.1384358179001581,0.01384358179001581,-8.210535826534032,-8.20600822965304,0.004527596880992135,0.3270538614693997,,,,,480
fear,mlp,10,0.1,0.14277108510335287,0.014277108510335288,-8.210535826534032,-8.204295894503593,0.006239932030439377,0.43705852805715184,,,,,480
fear,mlp,11,0.1,0.1538222176688058,0.015382221766880581,-8.210535826534032,-8.20430781642596,0.0062280101080727235,0.4048836509094047,,,,,480
fear,mlp,12,0.1,0.16940902528308688,0.01694090252830869,-8.210535826534032,-8.200875417888165,0.00966040864586759,0.5702416757150215,,,,,480
fear,mlp,13,0.1,0.19886348361060732,0.019886348361060735,-8.210535826534032,-8.19523661583662,0.015299210697412136,0.7693323288738807,,,,,480
fear,mlp,14,0.1,0.2291873296101888,0.022918732961018883,-8.210535826534032,-8.18426785270373,0.026267973830302438,1.1461355160854696,,,,,480
fear,mlp,15,0.1,0.2604990913754418,0.02604990913754418,-8.210535826534032,-8.175532121459643,0.03500370507438966,1.3437169738124308,,,,,480
fear,mlp,16,0.1,0.29472378322056364,0.029472378322056365,-8.210535826534032,-8.164515708883604,0.04602011765042846,1.5614660326203873,,,,,480
fear,mlp,17,0.1,0.3170248667399089,0.031702486673990886,-8.210535826534032,-8.154798753807942,0.05573707272609063,1.758129363770635,,,,,480
fear,mlp,18,0.1,0.3383351280575707,0.033833512805757075,-8.210535826534032,-8.143754108498493,0.06678171803553923,1.9738334124198809,,,,,480
fear,mlp,19,0.1,0.37498555864606586,0.03749855586460659,-8.210535826534032,-8.131763442605735,0.07877238392829788,2.100677802439001,,,,,480
fear,mlp,20,0.1,0.39758555094401044,0.039758555094401044,-8.210535826534032,-8.121918979038794,0.08861684749523846,2.228874949927892,,,,,480
fear,mlp,21,0.1,0.43079367138090585,0.04307936713809059,-8.210535826534032,-8.109036464740832,0.1014993617932003,2.356101506037562,,,,,480
fear,mlp,22,0.1,0.4785931905110677,0.04785931905110677,-8.210535826534032,-8.099494186043739,0.11104164049029386,2.32016758056498,,,,,480
