emotion,kind,layer,alpha,sigma,dose,s_base_final,s_final,ds_final,I_final,s_base_anchor,s_anchor,ds_anchor,I_anchor,n_samples
sadness,attention,21,0.1,0.3979862758091518,0.03979862758091518,0.0754533110174743,0.1659937346631376,0.09054042364566331,2.2749634635411544,,,,,477
sadness,attention,22,0.1,0.44934290931338355,0.044934290931338355,0.0754533110174743,0.17692952960792077,0.10147621859044648,2.2583246889442803,,,,,477
sadness,attention,23,0.1,0.5047627403622582,0.05047627403622582,0.0754533110174743,0.18831907834396922,0.11286576732649492,2.236016217153695,,,,,477
sadness,attention,24,0.1,0.556824457077753,0.0556824457077753,0.0754533110174743,0.19412936835668873,0.11867605733921444,2.131301091946163,,,,,477
sadness,attention,25,0.1,0.6123204912458148,0.06123204912458148,0.0754533110174743,0.19824273618762098,0.12278942517014668,2.005313017049647,,,,,477
sadness,attention,26,0.1,0.7091385977608817,0.07091385977608818,0.0754533110174743,0.20081191061677672,0.12535859959930243,1.7677587991279071,,,,,477
sadness,attention,27,0.1,0.7923965454101562,0.07923965454101563,0.0754533110174743,0.20157296102751726,0.12611965001004297,1.5916229158313853,,,,,477
sadness,mlp,0,0.1,0.028173367182413738,0.002817336718241374,0.0754533110174743,0.07571292804472102,0.0002596170272467224,0.09214980430481857,,,,,477
sadness,mlp,1,0.1,0.03440512929643903,0.0034405129296439033,0.0754533110174743,0.07528178834315366,-0.0001715226743206344,-0.049853808960510775,,,,,477
sadness,mlp,2,0.1,0.047152962003435404,0.004715296200343541,0.0754533110174743,0.07540036859752247,-5.294241995182358e-05,-0.011227803663313107,,,,,477
sadness,mlp,3,0.1,0.05883604004269555,0.005883604004269555,0.0754533110174743,0.07556068772289988,0.0001073767054255853,0.018250158465400672,,,,,477
sadness,mlp,4,0.1,0.07728308723086402,0.007728308723086403,0.0754533110174743,0.07575595035243084,0.00030263933495654205,0.03915984024453917,,,,,477
sadness,mlp,5,0.1,0.09360138575236003,0.009360138575236003,0.0754533110174743,0.07547222299645782,1.8911978983529587e-05,0.0020204806618531017,,,,,477
sadness,mlp,6,0.1,0.09779841559273857,0.009779841559273857,0.0754533110174743,0.07511901524331835,-0.000334295774155946,-0.03418212576654127,,,,,477
sadness,mlp,7,0.1,0.11729521978469122,0.011729521978469123,0.0754533110174743,0.07623013841531062,0.0007768273978363271,0.06622839355792014,,,,,477
sadness,mlp,8,0.1,0.11951537359328497,0.011951537359328497,0.0754533110174743,0.07618888906462887,0.0007355780471545725,0.061546730352680025,,,,,477
sadness,mlp,9,0.1,0.1384358179001581,0.01384358179001581,0.0754533110174743,0.07747383300113478,0.0020205219836604837,0.14595370001120037,,,,,477
sadness,mlp,10,0.1,0.14277108510335287,0.014277108510335288,0.0754533110174743,0.07872939478426359,0.003276083766789298,0.2294640938266821,,,,,477
sadness,mlp,11,0.1,0.1538222176688058,0.015382221766880581,0.0754533110174743,0.07930100089099172,0.0038476898735174264,0.2501387596557655,,,,,477
sadness,mlp,12,0.1,0.16940902528308688,0.01694090252830869,0.0754533110174743,0.08756640284816174,0.012113091830687442,0.7150204548102529,,,,,477
sadness,mlp,13,0.1,0.19886348361060732,0.019886348361060735,0.0754533110174743,0.09614040522955249,0.02068709421207819,1.040266108009321,,,,,477
sadness,mlp,14,0.1,0.2291873296101888,0.022918732961018883,0.0754533110174743,0.1087291757390684,0.033275864721594106,1.4519068212972792,,,,,477
sadness,mlp,15,0.1,0.2604990913754418,0.02604990913754418,0.0754533110174743,0.11933728446500606,0.04388397344753177,1.6846113825512126,,,,,477
sadness,mlp,16,0.1,0.29472378322056364,0.029472378322056365,0.0754533110174743,0.13172560299217576,0.05627229197470146,1.9093230739573106,,,,,477
sadness,mlp,17,0.1,0.3170248667399089,0.031702486673990886,0.0754533110174743,0.1402162900135952,0.0647629789961209,2.042835934673013,,,,,477
sadness,mlp,18,0.1,0.3383351280575707,0.033833512805757075,0.0754533110174743,0.14567411058353927,0.07022079956606497,2.0754806031880992,,,,,477
sadness,mlp,19,0.1,0.37498555864606586,0.03749855586460659,0.0754533110174743,0.1598638146803314,0.0844105036628571,2.2510334522649935,,,,,477
sadness,mlp,20,0.1,0.39758555094401044,0.039758555094401044,0.0754533110174743,0.16544652091382184,0.08999320989634754,2.2634929685616454,,,,,477
sadness,mlp,21,0.1,0.43079367138090585,0.04307936713809059,0.0754533110174743,0.17326281543047922,0.09780950441300493,2.2704489622486164,,,,,477
sadness,mlp,22,0.1,0.4785931905110677,0.04785931905110677,0.0754533110174743,0.182963083937483,0.10750977292000871,2.2463707184217134,,,,,477
sadness,mlp,23,0.1,0.5382461547851562,0.05382461547851563,0.0754533110174743,0.19058012699930924,0.11512681598183494,2.1389250059350333,,,,,477
sadness,mlp,24,0.1,0.5975563412620908,0.05975563412620908,0.0754533110174743,0.19536737800894044,0.11991406699146615,2.00674076586983,,,,,477
sadness,mlp,25,0.1,0.6637131827218192,0.06637131827218193,0.0754533110174743,0.19508508891179627,0.11963177789432197,1.8024619822032824,,,,,477
sadness,mlp,26,0.1,0.7567894345238095,0.07567894345238096,0.0754533110174743,0.19915469256337084,0.12370138154589655,1.6345548167401738,,,,,477
sadness,mlp,27,0.1,1.6176143827892484,0.16176143827892486,0.0754533110174743,0.29599743631650816,0.22054412529903386,1.3633912238017454,,,,,477
