emotion,kind,layer,alpha,sigma,dose,s_base_final,s_final,ds_final,I_final,s_base_anchor,s_anchor,ds_anchor,I_anchor,n_samples
anger,attention,0,0.3,0.024746809686933244,0.007424042906079973,-1.8761841503583736,-1.8761128341179014,7.131624047218565e-05,0.009606119115203485,,,,,478
anger,attention,1,0.3,0.03355450857253302,0.010066352571759906,-1.8761841503583736,-1.8761341659406738,4.998441769976658e-05,0.0049654944373787,,,,,478
anger,attention,2,0.3,0.04446781249273391,0.013340343747820173,-1.8761841503583736,-1.875915519051472,0.0002686313069015789,0.02013676048980923,,,,,478
anger,attention,3,0.3,0.05272324879964193,0.015816974639892577,-1.8761841503583736,-1.876003032978858,0.00018111737951564955,0.011450823159243532,,,,,478
anger,attention,4,0.3,0.07425630660284133,0.022276891980852396,-1.8761841503583736,-1.8752300535410518,0.0009540968173218367,0.04282899150123407,,,,,478
anger,attention,5,0.3,0.09585160300845191,0.028755480902535574,-1.8761841503583736,-1.8757905850350607,0.0003935653233129166,0.013686619418637967,,,,,478
anger,attention,6,0.3,0.10027883166358584,0.03008364949907575,-1.8761841503583736,-1.8761700540781021,1.4096280271491679e-05,0.00046856948894863153,,,,,478
anger,attention,7,0.3,0.12613108044578916,0.037839324133736744,-1.8761841503583736,-1.8753147280802287,0.0008694222781449046,0.02297668623974565,,,,,478
anger,attention,8,0.3,0.13033072153727213,0.039099216461181634,-1.8761841503583736,-1.874771648464592,0.0014125018937816147,0.03612609207102579,,,,,478
anger,attention,9,0.3,0.13836706252325148,0.041510118756975446,-1.8761841503583736,-1.8722643704469233,0.003919779911450316,0.09442950366870796,,,,,478
anger,attention,10,0.3,0.1499653316679455,0.04498959950038365,-1.8761841503583736,-1.8716119701767566,0.0045721801816169805,0.10162749240695043,,,,,478
anger,attention,11,0.3,0.15608846573602586,0.046826539720807754,-1.8761841503583736,-1.8697793008642716,0.006404849494102027,0.13677819314195408,,,,,478
anger,attention,12,0.3,0.1668252490815662,0.050047574724469863,-1.8761841503583736,-1.8586938462247409,0.017490304133632728,0.3494735605056434,,,,,478
anger,attention,13,0.3,0.19299743289039248,0.05789922986711774,-1.8761841503583736,-1.8345571197725241,0.04162703058584949,0.7189565505687392,,,,,478
anger,attention,14,0.3,0.21573316483270555,0.06471994944981166,-1.8761841503583736,-1.8205209109448988,0.05566323941347484,0.8600630854423021,,,,,478
anger,attention,15,0.3,0.25008533114478704,0.07502559934343611,-1.8761841503583736,-1.8011521969504936,0.07503195340788005,1.0000846919518076,,,,,478
anger,attention,16,0.3,0.2807611737932478,0.08422835213797433,-1.8761841503583736,-1.7723153263143416,0.10386882404403197,1.233181243696714,,,,,478
anger,attention,17,0.3,0.29693485441662015,0.08908045632498604,-1.8761841503583736,-1.7455184056918491,0.13066574466652447,1.4668284162109106,,,,,478
anger,attention,18,0.3,0.3229855128696987,0.0968956538609096,-1.8761841503583736,-1.7162930493761306,0.15989110098224302,1.6501369732409383,,,,,478
anger,attention,19,0.3,0.3499829428536551,0.10499488285609652,-1.8761841503583736,-1.6849658305300828,0.19121831982829085,1.821215611911012,,,,,478
anger,attention,20,0.3,0.3824343000139509,0.11473029000418526,-1.8761841503583736,-1.651089210016458,0.22509494034191557,1.961948674004958,,,,,478
anger,attention,21,0.3,0.3979862758091518,0.11939588274274554,-1.8761841503583736,-1.6221302851535786,0.254053865204795,2.1278276885995155,,,,,478
anger,attention,22,0.3,0.44934290931338355,0.13480287279401507,-1.8761841503583736,-1.5735778362494133,0.30260631410896033,2.244806121983443,,,,,478
anger,attention,23,0.3,0.5047627403622582,0.15142882210867745,-1.8761841503583736,-1.5394342577232976,0.33674989263507604,2.22381636432064,,,,,478
anger,attention,24,0.3,0.556824457077753,0.1670473371233259,-1.8761841503583736,-1.5174885544318035,0.3586955959265701,2.1472691639601305,,,,,478
anger,attention,25,0.3,0.6123204912458148,0.18369614737374443,-1.8761841503583736,-1.505465318780065,0.37071883157830854,2.0181089090782702,,,,,478
anger,attention,26,0.3,0.7091385977608817,0.2127415793282645,-1.8761841503583736,-1.4928152431503998,0.3833689072079738,1.802040336536319,,,,,478
anger,attention,27,0.3,0.7923965454101562,0.23771896362304687,-1.8761841503583736,-1.5024430219972482,0.3737411283611254,1.5721973655991959,,,,,478
anger,mlp,0,0.3,0.028173367182413738,0.008452010154724122,-1.8761841503583736,-1.8760980612999725,8.608905840112868e-05,0.01018563120786249,,,,,478
anger,mlp,1,0.3,0.03440512929643903,0.01032153878893171,-1.8761841503583736,-1.8761185216853808,6.562867299275688e-05,0.006358419450318174,,,,,478
anger,mlp,2,0.3,0.047152962003435404,0.01414588860103062,-1.8761841503583736,-1.876464990174172,-0.000280839815798295,-0.019853105288686775,,,,,478
anger,mlp,3,0.3,0.05883604004269555,0.017650812012808662,-1.8761841503583736,-1.8759332001832738,0.00025095017509979556,0.014217486137050725,,,,,478
anger,mlp,4,0.3,0.07728308723086402,0.023184926169259205,-1.8761841503583736,-1.8750724614788798,0.0011116888794937552,0.047948778071492795,,,,,478
anger,mlp,5,0.3,0.09360138575236003,0.02808041572570801,-1.8761841503583736,-1.8756781927150163,0.0005059576433572577,0.018018167832680856,,,,,478
anger,mlp,6,0.3,0.09779841559273857,0.02933952467782157,-1.8761841503583736,-1.8763549092175074,-0.0001707588591337572,-0.00582009630383814,,,,,478
