emotion,kind,layer,alpha,sigma,dose,s_base_final,s_final,ds_final,I_final,s_base_anchor,s_anchor,ds_anchor,I_anchor,n_samples
surprise,attention,0,0.7,0.024746809686933244,0.01732276678085327,-1.675437323350212,-1.674432213958632,0.0010051093915799392,0.058022451280177675,,,,,467
surprise,attention,1,0.7,0.03355450857253302,0.02348815600077311,-1.675437323350212,-1.675137731707326,0.00029959164288606566,0.012755009072496139,,,,,467
surprise,attention,2,0.7,0.04446781249273391,0.031127468744913737,-1.675437323350212,-1.6754939939340125,-5.667058380054435e-05,-0.001820597243706313,,,,,467
surprise,attention,3,0.7,0.05272324879964193,0.03690627415974935,-1.675437323350212,-1.6759123801546894,-0.00047505680447734733,-0.012871979501942054,,,,,467
surprise,attention,4,0.7,0.07425630660284133,0.05197941462198893,-1.675437323350212,-1.67634756074983,-0.0009102373996179303,-0.017511497700339072,,,,,467
surprise,attention,5,0.7,0.09585160300845191,0.06709612210591634,-1.675437323350212,-1.6787643282010163,-0.0033270048508042827,-0.049585650353270075,,,,,467
surprise,attention,6,0.7,0.10027883166358584,0.07019518216451008,-1.675437323350212,-1.6723866931120894,0.003050630238122576,0.04345925381279146,,,,,467
surprise,attention,7,0.7,0.12613108044578916,0.08829175631205241,-1.675437323350212,-1.672261038543836,0.0031762848063761062,0.03597487397521078,,,,,467
surprise,attention,8,0.7,0.13033072153727213,0.09123150507609049,-1.675437323350212,-1.6782968583530737,-0.002859535002861735,-0.03134372276854115,,,,,467
surprise,attention,9,0.7,0.13836706252325148,0.09685694376627603,-1.675437323350212,-1.6791270011497514,-0.003689677799539437,-0.038094096882128975,,,,,467
surprise,attention,10,0.7,0.1499653316679455,0.10497573216756186,-1.675437323350212,-1.6738939640736428,0.0015433592765692339,0.014702057748982688,,,,,467
surprise,attention,11,0.7,0.15608846573602586,0.1092619260152181,-1.675437323350212,-1.6733781780241899,0.002059145326022138,0.018845954863868485,,,,,467
surprise,attention,12,0.7,0.1668252490815662,0.11677767435709634,-1.675437323350212,-1.6466152315412905,0.02882209180892148,0.24681166128369658,,,,,467
surprise,attention,13,0.7,0.19299743289039248,0.13509820302327472,-1.675437323350212,-1.587681418121244,0.08775590522896803,0.6495712249692133,,,,,467
surprise,attention,14,0.7,0.21573316483270555,0.15101321538289386,-1.675437323350212,-1.5505886030816165,0.1248487202685955,0.8267403614448027,,,,,467
surprise,attention,15,0.7,0.25008533114478704,0.17505973180135093,-1.675437323350212,-1.4458621580799846,0.22957516527022737,1.3114104706314633,,,,,467
surprise,attention,16,0.7,0.2807611737932478,0.19653282165527344,-1.675437323350212,-1.3788612402608613,0.2965760830893507,1.5090409865969217,,,,,467
surprise,attention,17,0.7,0.29693485441662015,0.20785439809163408,-1.675437323350212,-1.3432652874026105,0.3321720359476015,1.598099626456598,,,,,467
surprise,attention,18,0.7,0.3229855128696987,0.22608985900878906,-1.675437323350212,-1.2707072500881342,0.40473007326207777,1.7901292655781798,,,,,467
surprise,attention,19,0.7,0.3499829428536551,0.24498805999755857,-1.675437323350212,-1.2100064266289583,0.4654308967212537,1.8998105325046941,,,,,467
surprise,attention,20,0.7,0.3824343000139509,0.2677040100097656,-1.675437323350212,-1.1095959366133687,0.5658413867368433,2.1136828944631865,,,,,467
surprise,attention,21,0.7,0.3979862758091518,0.27859039306640626,-1.675437323350212,-1.0603730092084382,0.6150643141417738,2.2077728789275364,,,,,467
surprise,attention,22,0.7,0.44934290931338355,0.31454003651936846,-1.675437323350212,-0.9655111407825216,0.7099261825676904,2.257029631024333,,,,,467
surprise,attention,23,0.7,0.5047627403622582,0.35333391825358074,-1.675437323350212,-0.8886792774629286,0.7867580458872834,2.226670028668583,,,,,467
surprise,attention,24,0.7,0.556824457077753,0.38977711995442704,-1.675437323350212,-0.8451413115929229,0.8302960117572891,2.130181504379651,,,,,467
surprise,attention,25,0.7,0.6123204912458148,0.4286243438720703,-1.675437323350212,-0.8139386009225498,0.8614987224276622,2.009915523334788,,,,,467
surprise,attention,26,0.7,0.7091385977608817,0.4963970184326172,-1.675437323350212,-0.7903190780375192,0.8851182453126928,1.7830853378359728,,,,,467
surprise,attention,27,0.7,0.7923965454101562,0.5546775817871094,-1.675437323350212,-0.7925688925596069,0.8828684307906051,1.591678589111356,,,,,467
surprise,mlp,0,0.7,0.028173367182413738,0.019721357027689616,-1.675437323350212,-1.6744343893367166,0.0010029340134953824,0.050855223202298946,,,,,467
surprise,mlp,1,0.7,0.03440512929643903,0.024083590507507323,-1.675437323350212,-1.675078406706612,0.00035891664359999353,0.014902954087685234,,,,,467
surprise,mlp,2,0.7,0.047152962003435404,0.03300707340240478,-1.675437323350212,-1.6754157849501747,2.15384000372687e-05,0.0006525389202091297,,,,,467
surprise,mlp,3,0.7,0.05883604004269555,0.04118522802988688,-1.675437323350212,-1.675726222021932,-0.00028889867171999484,-0.0070146187247124075,,,,,467
surprise,mlp,4,0.7,0.07728308723086402,0.05409816106160481,-1.675437323350212,-1.674814111032629,0.0006232123175831106,0.011520027767180875,,,,,467
surprise,mlp,5,0.7,0.09360138575236003,0.06552097002665201,-1.675437323350212,-1.678541018059218,-0.0031036947090059552,-0.04736948655893622,,,,,467
surprise,mlp,6,0.7,0.09779841559273857,0.068458890914917,-1.675437323350212,-1.6713305811619095,0.004106742188302537,0.05998844172638633,,,,,467
surprise,mlp,7,0.7,0.11729521978469122,0.08210665384928385,-1.675437323350212,-1.6712336821653093,0.0042036411849026845,0.05119732674307917,,,,,467
surprise,mlp,8,0.7,0.11951537359328497,0.08366076151529947,-1.675437323350212,-1.677002139533102,-0.0015648161828900609,-0.018704302405900226,,,,,467
surprise,mlp,9,0.7,0.1384358179001581,0.09690507253011067,-1.675437323350212,-1.6732104905029437,0.002226832847268323,0.022979528203504455,,,,,467
surprise,mlp,10,0.7,0.14277108510335287,0.099939759572347,-1.675437323350212,-1.6671485907579642,0.008288732592247827,0.08293728769927211,,,,,467
surprise,mlp,11,0.7,0.1538222176688058,0.10767555236816405,-1.675437323350212,-1.6683033825690026,0.007133940781209436,0.06625404397106856,,,,,467
surprise,mlp,12,0.7,0.16940902528308688,0.1185863176981608,-1.675437323350212,-1.6217859753704684,0.05365134797974358,0.45242443665636883,,,,,467
surprise,mlp,13,0.7,0.19886348361060732,0.13920443852742512,-1.675437323350212,-1.578704501308772,0.09673282204144007,0.694897541089413,,,,,467
surprise,mlp,14,0.7,0.2291873296101888,0.16043113072713217,-1.675437323350212,-1.4991414322651428,0.17629589108506916,1.0988882911067954,,,,,467
surprise,mlp,15,0.7,0.2604990913754418,0.18234936396280926,-1.675437323350212,-1.4065268036512542,0.26891051969895785,1.4746995210457823,,,,,467
surprise,mlp,16,0.7,0.29472378322056364,0.20630664825439454,-1.675437323350212,-1.3467910787533386,0.3286462445968734,1.5929988072494068,,,,,467
surprise,mlp,17,0.7,0.3170248667399089,0.2219174067179362,-1.675437323350212,-1.2801364712592622,0.3953008520909498,1.781297185909302,,,,,467
